Anio,Region,Comuna,Especie,Superficie (ha),Numero de arboles
2020,Región de Valparaíso,Casablanca,Nectarino,4.05,9643
2020,Región de Valparaíso,Casablanca,Nogal,191.91,57141
2020,Región de Valparaíso,Casablanca,Olivo,83.88,50812
2020,Región de Valparaíso,Casablanca,Palto,1.58,425
2020,Región de Valparaíso,Casablanca,Peral,23.23,17119
2020,Región de Valparaíso,Catemu,Almendro,3.62,2160
2020,Región de Valparaíso,Catemu,Arándano Americano,8.09,33705
2020,Región de Valparaíso,Catemu,Cerezo,23.049999999999997,24496
2020,Región de Valparaíso,Catemu,Ciruelo Europeo,14.12,8069
2020,Región de Valparaíso,Catemu,Duraznero Consumo Fresco,12.450000000000001,11050
2020,Región de Valparaíso,Catemu,Duraznero Tipo Conservero,12.6,6952
2020,Región de Valparaíso,Catemu,Higuera,0.13,106
2020,Región de Valparaíso,Catemu,Kiwi,2.79,1744
2020,Región de Valparaíso,Catemu,Lima,0.73,973
2020,Región de Valparaíso,Catemu,Limonero,3.43,2412
2020,Región de Valparaíso,Catemu,Mandarino,17.03,15647
2020,Región de Valparaíso,Catemu,Naranjo,17.31,15159
2020,Región de Valparaíso,Catemu,Nectarino,17.360000000000003,15372
2020,Región de Valparaíso,Catemu,Nogal,542.5899999999999,141918
2020,Región de Valparaíso,Catemu,Olivo,26.3,15197
2020,Región de Valparaíso,Catemu,Palto,514.12,386166
2020,Región de Valparaíso,Catemu,Pomelo,0.15,167
2020,Región de Valparaíso,Catemu,Tuna,4.67,5838
2020,Región de Valparaíso,Catemu,Vid de Mesa,563.88,665064
2020,Región de Valparaíso,Hijuelas,Almendro,66.78999999999999,30989
2020,Región de Valparaíso,Hijuelas,Arándano Americano,4.75,21109
2020,Región de Valparaíso,Hijuelas,Caqui,4.56,2956
2020,Región de Valparaíso,Hijuelas,Cerezo,32.59,32370
2020,Región de Valparaíso,Hijuelas,Duraznero Tipo Conservero,0.88,530
2020,Región de Valparaíso,Hijuelas,Feijoa,1.05,1400
2020,Región de Valparaíso,Hijuelas,Kiwi,28.479999999999997,24812
2020,Región de Valparaíso,Hijuelas,Kiwi Gold o Kiwi Amarillo,11.820000000000002,14771
2020,Región de Valparaíso,Hijuelas,Limonero,79.11999999999999,49205
2020,Región de Valparaíso,Hijuelas,Lúcumo,0.66,183
2020,Región de Valparaíso,Hijuelas,Mandarino,109.4,85919
2020,Región de Valparaíso,Hijuelas,Naranjo,129.53,142117
2020,Región de Valparaíso,Hijuelas,Nectarino,0.81,505
2020,Región de Valparaíso,Hijuelas,Nispero,9.86,3287
2020,Región de Valparaíso,Hijuelas,Nogal,126.87,55569
2020,Región de Valparaíso,Hijuelas,Olivo,0.88,734
2020,Región de Valparaíso,Hijuelas,Palto,2504.51,1693841
2020,Región de Valparaíso,Hijuelas,Pistacho,1.8599999999999999,1000
2020,Región de Valparaíso,Hijuelas,Pomelo,23.509999999999998,18088
2020,Región de Valparaíso,La Cruz,Almendro,0.22,147
2020,Región de Valparaíso,La Cruz,Cerezo,3.85,3080
2020,Región de Valparaíso,La Cruz,Chirimoyo,30.86,12452
2020,Región de Valparaíso,La Cruz,Lima,1.3800000000000001,1459
2020,Región de Valparaíso,La Cruz,Limonero,60.66,41583
2020,Región de Valparaíso,La Cruz,Lúcumo,3.6399999999999997,455
2020,Región de Valparaíso,La Cruz,Mandarino,54.459999999999994,59149
2020,Región de Valparaíso,La Cruz,Naranjo,66.75,80128
2020,Región de Valparaíso,La Cruz,Nogal,2.7399999999999998,1599
2020,Región de Valparaíso,La Cruz,Nuez de Macadamia,1.14,330
2020,Región de Valparaíso,La Cruz,Olivo,0.45,300
2020,Región de Valparaíso,La Cruz,Palto,1680.2900000000002,956715
2020,Región de Valparaíso,La Cruz,Papayo,0.07,117
2020,Región de Valparaíso,La Ligua,Almendro,56.45,30625
2020,Región de Valparaíso,La Ligua,Chirimoyo,58.769999999999996,44743
2020,Región de Valparaíso,La Ligua,Granado,1.4,2333
2020,Región de Valparaíso,La Ligua,Lima,2.47,2470
2020,Región de Valparaíso,La Ligua,Limonero,277.67,188077
2020,Región de Valparaíso,La Ligua,Lúcumo,20.61,11558
2020,Región de Valparaíso,La Ligua,Mandarino,41.39,37419
2020,Región de Valparaíso,La Ligua,Naranjo,19.040000000000003,10664
2020,Región de Valparaíso,La Ligua,Nispero,4.46,1784
2020,Región de Valparaíso,La Ligua,Nogal,1.66,395
2020,Región de Valparaíso,La Ligua,Olivo,72.11,102564
2020,Región de Valparaíso,La Ligua,Palto,1295.26,770115
2020,Región de Valparaíso,La Ligua,Papayo,11.879999999999999,57773
2020,Región de Valparaíso,La Ligua,Pistacho,9.99,4993
2020,Región de Valparaíso,La Ligua,Tuna,12.84,10499
2020,Región de Valparaíso,Limache,Almendro,81.87,33494
2020,Región de Valparaíso,Limache,Caqui,6.59,4199
2020,Región de Valparaíso,Limache,Cerezo,16.26,14211
2020,Región de Valparaíso,Limache,Chirimoyo,5.03,1643
2020,Región de Valparaíso,Limache,Kiwi,2.3,1704
2020,Región de Valparaíso,Limache,Limonero,190.04000000000002,112170
2020,Región de Valparaíso,Limache,Lúcumo,2.29,993
2020,Región de Valparaíso,Limache,Mandarino,39.91,44158
2020,Región de Valparaíso,Limache,Naranjo,83.94000000000001,94394
2020,Región de Valparaíso,Limache,Nogal,122.87999999999998,39878
2020,Región de Valparaíso,Limache,Olivo,1.01,418
2020,Región de Valparaíso,Limache,Palto,413.77000000000004,414711
2020,Región de Valparaíso,Limache,Pomelo,0.47,157
2020,Región de Valparaíso,Limache,Tuna,0.36,686
2020,Región de Valparaíso,Limache,Vid de Mesa,13.420000000000002,13418
2020,Región de Valparaíso,Llaillay,Almendro,72.66999999999999,32246
2020,Región de Valparaíso,Llaillay,Arándano Americano,3.66,27111
2020,Región de Valparaíso,Llaillay,Ciruelo Europeo,83.61999999999999,44488
2020,Región de Valparaíso,Llaillay,Damasco,41.85999999999999,23819
2020,Región de Valparaíso,Llaillay,Duraznero Consumo Fresco,58.779999999999994,49805
2020,Región de Valparaíso,Llaillay,Duraznero Tipo Conservero,4.58,3367
2020,Región de Valparaíso,Llaillay,Limonero,10.69,5944
2020,Región de Valparaíso,Llaillay,Mandarino,711.38,665741
2020,Región de Valparaíso,Llaillay,Naranjo,44.08,44193
2020,Región de Valparaíso,Llaillay,Nectarino,38.879999999999995,30470
2020,Región de Valparaíso,Llaillay,Nogal,347.64000000000004,103743
2020,Región de Valparaíso,Llaillay,Olivo,30.21,5635
2020,Región de Valparaíso,Llaillay,Palto,1852.15,2147710
2020,Región de Valparaíso,Llaillay,Peral,7.16,5967
2020,Región de Valparaíso,Llaillay,Pomelo,2.14,2140
2020,Región de Valparaíso,Llaillay,Tuna,2.94,2450
2020,Región de Valparaíso,Llaillay,Vid de Mesa,517.0,627929
2020,Región de Valparaíso,Los Andes,Duraznero Tipo Conservero,77.25999999999999,50106
2020,Región de Valparaíso,Los Andes,Nectarino,12.07,6900
2020,Región de Valparaíso,Los Andes,Nogal,319.26,69882
2020,Región de Valparaíso,Los Andes,Olivo,0.17,141
2020,Región de Valparaíso,Los Andes,Palto,41.34,33251
2020,Región de Valparaíso,Los Andes,Vid de Mesa,534.8900000000001,669206
2020,Región de Valparaíso,Nogales,Almendro,115.82,50867
2020,Región de Valparaíso,Nogales,Arándano Americano,19.4,146369
2020,Región de Valparaíso,Nogales,Cerezo,29.0,27295
2020,Región de Valparaíso,Nogales,Duraznero Consumo Fresco,0.75,536
2020,Región de Valparaíso,Nogales,Kiwi,3.5,2188
2020,Región de Valparaíso,Nogales,Lima,0.2,167
2020,Región de Valparaíso,Nogales,Limonero,174.93999999999997,111557
2020,Región de Valparaíso,Nogales,Mandarino,183.25,161586
2020,Región de Valparaíso,Nogales,Membrillo,1.0,741
2020,Región de Valparaíso,Nogales,Naranjo,283.36,247662
2020,Región de Valparaíso,Nogales,Nogal,661.4399999999999,179865
2020,Región de Valparaíso,Nogales,Nuez de Macadamia,0.15,100
2020,Región de Valparaíso,Nogales,Olivo,21.96,28855
2020,Región de Valparaíso,Nogales,Palto,845.11,537719
2020,Región de Valparaíso,Nogales,Pomelo,10.02,8006
2020,Región de Valparaíso,Olmué,Almendro,15.46,6359
2020,Región de Valparaíso,Olmué,Caqui,9.69,5537
2020,Región de Valparaíso,Olmué,Cerezo,13.08,16593
2020,Región de Valparaíso,Olmué,Chirimoyo,0.1,51
2020,Región de Valparaíso,Olmué,Kiwi,26.179999999999996,24820
2020,Región de Valparaíso,Olmué,Kiwi Gold o Kiwi Amarillo,21.090000000000003,22609
2020,Región de Valparaíso,Olmué,Limonero,83.04999999999998,54024
2020,Región de Valparaíso,Olmué,Lúcumo,1.68,588
2020,Región de Valparaíso,Olmué,Mandarino,28.259999999999998,24397
2020,Región de Valparaíso,Olmué,Naranjo,18.66,17166
2020,Región de Valparaíso,Olmué,Nogal,9.26,2674
2020,Región de Valparaíso,Olmué,Olivo,28.580000000000002,15696
2020,Región de Valparaíso,Olmué,Palto,72.63999999999999,35449
2020,Región de Valparaíso,Olmué,Pera Asiática,1.09,623
2020,Región de Valparaíso,Olmué,Tuna,4.3100000000000005,8620
2020,Región de Valparaíso,Panquehue,Almendro,10.0,5887
2020,Región de Valparaíso,Panquehue,Arándano Americano,11.850000000000001,70535
2020,Región de Valparaíso,Panquehue,Cerezo,18.669999999999998,19111
2020,Región de Valparaíso,Panquehue,Damasco,2.0,1250
2020,Región de Valparaíso,Panquehue,Duraznero Tipo Conservero,18.060000000000002,13777
2020,Región de Valparaíso,Panquehue,Lima,0.9,1000
2020,Región de Valparaíso,Panquehue,Limonero,20.599999999999998,13732
2020,Región de Valparaíso,Panquehue,Mandarino,338.10999999999996,274526
2020,Región de Valparaíso,Panquehue,Naranjo,14.870000000000001,16869
2020,Región de Valparaíso,Panquehue,Nogal,127.02,30267
2020,Región de Valparaíso,Panquehue,Palto,1628.1599999999999,1441170
2020,Región de Valparaíso,Panquehue,Vid de Mesa,289.51000000000005,348418
2020,Región de Valparaíso,Papudo,Nogal,0.79,396
2020,Región de Valparaíso,Papudo,Olivo,1.5199999999999998,699
2020,Región de Valparaíso,Papudo,Palto,0.58,193
2020,Región de Valparaíso,Papudo,Tuna,5.52,18399
2020,Región de Valparaíso,Petorca,Almendro,29.950000000000003,9978
2020,Región de Valparaíso,Petorca,Arándano Americano,6.51,44458
2020,Región de Valparaíso,Petorca,Cerezo,9.2,9748
2020,Región de Valparaíso,Petorca,Limonero,179.17999999999998,106770
2020,Región de Valparaíso,Petorca,Mandarino,196.99,166810
2020,Región de Valparaíso,Petorca,Naranjo,18.76,21057
2020,Región de Valparaíso,Petorca,Nogal,376.55000000000007,77331
2020,Región de Valparaíso,Petorca,Olivo,16.31,9820
2020,Región de Valparaíso,Petorca,Palto,763.86,487471
2020,Región de Valparaíso,Petorca,Tuna,4.08,10474
2020,Región de Valparaíso,Puchuncaví,Limonero,27.210000000000008,20616
2020,Región de Valparaíso,Puchuncaví,Mandarino,2.98,1806
2020,Región de Valparaíso,Puchuncaví,Naranjo,4.789999999999999,5350
2020,Región de Valparaíso,Puchuncaví,Nogal,12.550000000000002,3889
2020,Región de Valparaíso,Puchuncaví,Olivo,10.439999999999998,7712
2020,Región de Valparaíso,Puchuncaví,Palto,42.44,17154
2020,Región de Valparaíso,Puchuncaví,Pomelo,0.32,162
2020,Región de Valparaíso,Puchuncaví,Tuna,0.81,514
2020,Región de Valparaíso,Putaendo,Almendro,78.13000000000001,38571
2020,Región de Valparaíso,Putaendo,Arándano Americano,17.22,287000
2020,Región de Valparaíso,Putaendo,Cerezo,32.52,45749
2020,Región de Valparaíso,Putaendo,Ciruelo Europeo,0.27,108
2020,Región de Valparaíso,Putaendo,Damasco,129.3,54412
2020,Región de Valparaíso,Putaendo,Duraznero Consumo Fresco,10.660000000000002,7290
2020,Región de Valparaíso,Putaendo,Duraznero Tipo Conservero,559.81,367857
2020,Región de Valparaíso,Putaendo,Higuera,22.09,21277
2020,Región de Valparaíso,Putaendo,Limonero,5.5,3289
2020,Región de Valparaíso,Putaendo,Mandarino,59.97,53088
2020,Región de Valparaíso,Putaendo,Naranjo,1.1,745
2020,Región de Valparaíso,Putaendo,Nectarino,7.17,4090
2020,Región de Valparaíso,Putaendo,Nogal,778.2100000000002,215853
2020,Región de Valparaíso,Putaendo,Olivo,12.010000000000002,5757
2020,Región de Valparaíso,Putaendo,Palto,3.6100000000000003,1928
2020,Región de Valparaíso,Putaendo,Pistacho,0.04,20
2020,Región de Valparaíso,Putaendo,Tuna,5.01,5768
2020,Región de Valparaíso,Putaendo,Vid de Mesa,213.47,331428
2020,Región de Valparaíso,Quillota,Almendro,0.35,156
2020,Región de Valparaíso,Quillota,Arándano Americano,64.09,372552
2020,Región de Valparaíso,Quillota,Cerezo,34.75999999999999,31732
2020,Región de Valparaíso,Quillota,Chirimoyo,6.34,3507
2020,Región de Valparaíso,Quillota,Granado,0.03,80
2020,Región de Valparaíso,Quillota,Higuera,0.03,8
2020,Región de Valparaíso,Quillota,Kiwi,8.599999999999998,7257
2020,Región de Valparaíso,Quillota,Kiwi Gold o Kiwi Amarillo,16.06,12848
2020,Región de Valparaíso,Quillota,Lima,0.8399999999999999,417
2020,Región de Valparaíso,Quillota,Limonero,357.45,247444
2020,Región de Valparaíso,Quillota,Lúcumo,1.34,1226
2020,Región de Valparaíso,Quillota,Mandarino,43.849999999999994,37587
2020,Región de Valparaíso,Quillota,Manzano Verde,0.03,14
2020,Región de Valparaíso,Quillota,Naranjo,252.55000000000004,254668
2020,Región de Valparaíso,Quillota,Nispero,6.890000000000001,5807
2020,Región de Valparaíso,Quillota,Nogal,90.16,29422
2020,Región de Valparaíso,Quillota,Olivo,17.47,13716
2020,Región de Valparaíso,Quillota,Palto,1866.52,1015684
2020,Región de Valparaíso,Quillota,Pomelo,29.41,21161
2020,Región de Valparaíso,Quillota,Tuna,0.01,61
2020,Región de Valparaíso,Quillota,Vid de Mesa,7.62,12548
2020,Región de Valparaíso,Quilpué,Almendro,0.17,189
2020,Región de Valparaíso,Quilpué,Duraznero Tipo Conservero,1.03,489
2020,Región de Valparaíso,Quilpué,Limonero,0.51,849
2020,Región de Valparaíso,Quilpué,Nogal,16.95,4536
2020,Región de Valparaíso,Quilpué,Olivo,67.67999999999999,26734
2020,Región de Valparaíso,Quilpué,Palto,11.3,6873
2020,Región de Valparaíso,Quilpué,Tuna,4.68,4680
2020,Región de Valparaíso,Quintero,Limonero,21.94,27412
2020,Región de Valparaíso,Quintero,Olivo,10.39,8717
2020,Región de Valparaíso,Rinconada,Duraznero Tipo Conservero,78.58,41417
2020,Región de Valparaíso,Rinconada,Mandarino,7.65,6120
2020,Región de Valparaíso,Rinconada,Nectarino,4.7,4273
2020,Región de Valparaíso,Rinconada,Nogal,525.8600000000001,132065
2020,Región de Valparaíso,Rinconada,Palto,4.6,1840
2020,Región de Valparaíso,Rinconada,Vid de Mesa,859.8499999999999,1126625
2020,Región de Valparaíso,San Antonio,Almendro,147.34,87303
2020,Región de Valparaíso,San Antonio,Arándano Americano,4.1499999999999995,20750
2020,Región de Valparaíso,San Antonio,Limonero,22.6,12191
2020,Región de Valparaíso,San Antonio,Naranjo,53.25,60029
2020,Región de Valparaíso,San Antonio,Nogal,285.77000000000004,88672
2020,Región de Valparaíso,San Antonio,Olivo,213.70999999999998,120160
2020,Región de Valparaíso,San Antonio,Palto,187.53000000000003,191114
2020,Región de Valparaíso,San Esteban,Almendro,2.6799999999999997,2500
2020,Región de Valparaíso,San Esteban,Arándano Americano,10.490000000000002,66114
2020,Región de Valparaíso,San Esteban,Caqui,7.09,5199
2020,Región de Valparaíso,San Esteban,Ciruelo Europeo,18.0,12857
2020,Región de Valparaíso,San Esteban,Ciruelo Japonés,6.42,4642
2020,Región de Valparaíso,San Esteban,Damasco,2.6799999999999997,2135
2020,Región de Valparaíso,San Esteban,Duraznero Consumo Fresco,38.10000000000001,27135
2020,Región de Valparaíso,San Esteban,Duraznero Tipo Conservero,193.05,116444
2020,Región de Valparaíso,San Esteban,Granado,11.4,7968
2020,Región de Valparaíso,San Esteban,Kumquat,9.2,6134
2020,Región de Valparaíso,San Esteban,Mandarino,57.25,55761
2020,Región de Valparaíso,San Esteban,Naranjo,6.09,7949
2020,Región de Valparaíso,San Esteban,Nectarino,49.2,36050
2020,Región de Valparaíso,San Esteban,Nogal,611.3900000000001,141992
2020,Región de Valparaíso,San Esteban,Olivo,31.0,7061
2020,Región de Valparaíso,San Esteban,Palto,64.98,68813
2020,Región de Valparaíso,San Esteban,Pluots,4.8,3047
2020,Región de Valparaíso,San Esteban,Vid de Mesa,1843.1100000000001,2333330
2020,Región de Valparaíso,San Felipe,Almendro,0.5,417
2020,Región de Valparaíso,San Felipe,Arándano Americano,1.25,8013
2020,Región de Valparaíso,San Felipe,Ciruelo Japonés,16.07,11776
2020,Región de Valparaíso,San Felipe,Damasco,23.6,13843
2020,Región de Valparaíso,San Felipe,Duraznero Consumo Fresco,37.99999999999999,28654
2020,Región de Valparaíso,San Felipe,Duraznero Tipo Conservero,416.63,280129
2020,Región de Valparaíso,San Felipe,Limonero,0.6200000000000001,785
2020,Región de Valparaíso,San Felipe,Mandarino,136.94,117843
2020,Región de Valparaíso,San Felipe,Naranjo,7.830000000000001,5062
2020,Región de Valparaíso,San Felipe,Nectarino,61.82000000000001,50140
2020,Región de Valparaíso,San Felipe,Nogal,553.6100000000001,163821
2020,Región de Valparaíso,San Felipe,Olivo,2.92,1268
2020,Región de Valparaíso,San Felipe,Palto,213.84,125965
2020,Región de Valparaíso,San Felipe,Peral,6.0,12698
2020,Región de Valparaíso,San Felipe,Pistacho,0.69,341
2020,Región de Valparaíso,San Felipe,Tuna,9.59,11654
2020,Región de Valparaíso,San Felipe,Vid de Mesa,2029.85,2506729
2020,Región de Valparaíso,Santa María,Almendro,1.13,169
2020,Región de Valparaíso,Santa María,Cerezo,1.07,713
2020,Región de Valparaíso,Santa María,Ciruelo Europeo,3.88,4391
2020,Región de Valparaíso,Santa María,Ciruelo Japonés,27.94,18504
2020,Región de Valparaíso,Santa María,Damasco,6.2,3983
2020,Región de Valparaíso,Santa María,Duraznero Consumo Fresco,72.02,46305
2020,Región de Valparaíso,Santa María,Duraznero Tipo Conservero,301.85,184694
2020,Región de Valparaíso,Santa María,Granado,0.23,55
2020,Región de Valparaíso,Santa María,Higuera,3.45,759
2020,Región de Valparaíso,Santa María,Mandarino,126.36,91028
2020,Región de Valparaíso,Santa María,Naranjo,3.84,3987
2020,Región de Valparaíso,Santa María,Nectarino,88.93,71274
2020,Región de Valparaíso,Santa María,Nogal,365.59,87134
2020,Región de Valparaíso,Santa María,Olivo,139.01,37680
2020,Región de Valparaíso,Santa María,Palto,17.900000000000002,4839
